"insee_code","year","n_AEP","n_SOU","n_SUP","n_tot"
"01250",2017,0,115,27,142
"01250",2018,0,117,14,131
"01250",2019,0,41,27,68
"01250",2020,0,0,78,78
"01252",2015,0,43,0,43
"01252",2017,0,115,27,142
"01252",2018,0,117,14,131
"01252",2019,0,41,27,68
"01252",2020,0,0,78,78
"01254",2015,0,43,0,43
"01254",2017,0,115,27,142
"01254",2018,0,117,14,131
"01254",2019,0,41,27,68
"01254",2020,0,0,78,78
"01255",2015,0,0,43,43
"01255",2017,0,0,62,62
"01255",2018,0,0,59,59
"01255",2019,0,0,115,115
"01257",2015,0,0,6,6
"01257",2018,0,0,14,14
"01257",2019,0,0,27,27
"01257",2020,0,0,14,14
"01258",2015,0,43,0,43
"01258",2017,0,115,27,142
"01258",2018,0,117,14,131
"01258",2019,0,41,27,68
"01258",2020,0,0,78,78
"01259",2015,0,43,0,43
"01259",2017,0,115,27,142
"01259",2018,0,117,14,131
"01259",2019,0,41,27,68
"01259",2020,0,0,78,78
"01260",2015,0,43,0,43
"01260",2017,0,115,27,142
"01260",2018,0,117,14,131
"01260",2019,0,41,27,68
"01260",2020,0,0,78,78
"01261",2015,0,43,0,43
"01261",2017,0,115,27,142
"01261",2018,0,117,14,131
"01261",2019,0,41,27,68
"01261",2020,0,0,78,78
"01262",2017,0,53,27,80
"01262",2018,0,117,14,131
"01262",2019,0,41,27,68
"01262",2020,0,0,78,78
"01263",2015,0,43,0,43
"01263",2017,0,115,27,142
"01263",2018,0,117,14,131
"01263",2019,0,41,27,68
"01263",2020,0,0,78,78
"01264",2015,0,43,0,43
"01264",2017,0,115,27,142
"01264",2018,0,117,14,131
"01264",2019,0,41,27,68
"01264",2020,0,0,78,78
"01265",2015,0,0,43,43
"01265",2017,0,0,62,62
"01265",2018,0,0,59,59
"01265",2019,0,0,115,115
"01266",2017,0,0,27,27
"01266",2018,0,0,14,14
"01266",2019,0,0,27,27
"01266",2020,0,0,14,14
"01267",2015,0,0,43,43
"01267",2017,0,0,62,62
"01267",2018,0,0,59,59
"01267",2019,0,0,115,115
"01268",2015,0,0,43,43
"01268",2017,0,0,62,62
"01268",2018,0,0,59,59
"01268",2019,0,0,115,115
"01269",2015,0,0,6,6
"01269",2018,0,0,14,14
"01269",2019,0,0,27,27
"01269",2020,0,0,14,14
"01272",2015,0,43,0,43
"01272",2017,0,115,27,142
"01272",2018,0,117,14,131
"01272",2019,0,41,27,68
"01272",2020,0,0,78,78
"01273",2017,0,53,27,80
"01273",2018,0,117,14,131
"01273",2019,0,41,27,68
"01273",2020,0,0,14,14
"01274",2015,0,0,6,6
"01274",2018,0,0,14,14
"01274",2019,0,0,27,27
"01274",2020,0,0,14,14
"01275",2015,0,43,0,43
"01275",2017,0,115,27,142
"01275",2018,0,117,14,131
"01275",2019,0,41,27,68
"01275",2020,0,0,78,78
"01276",2017,0,53,27,80
"01276",2018,0,117,14,131
"01276",2019,0,41,27,68
"01276",2020,0,0,78,78
"01277",2015,0,0,43,43
"01277",2017,0,0,62,62
"01277",2018,0,0,59,59
"01277",2019,0,0,115,115
"01279",2015,0,0,43,43
"01279",2017,0,0,62,62
"01279",2018,0,0,59,59
"01279",2019,0,0,115,115
"01280",2015,0,0,43,43
"01280",2017,0,0,62,62
"01280",2018,0,0,59,59
"01280",2019,0,0,115,115
"01281",2015,0,43,6,49
"01281",2017,0,53,0,53
"01281",2018,0,117,14,131
"01281",2019,0,231,27,258
"01281",2020,0,0,14,14
"01282",2015,0,0,43,43
"01282",2017,0,0,62,62
"01282",2018,0,0,59,59
"01282",2019,0,0,115,115
"01283",2015,0,0,6,6
"01283",2018,0,0,14,14
"01283",2019,0,0,27,27
"01283",2020,0,0,14,14
"01284",2017,0,0,27,27
"01284",2018,0,0,14,14
"01284",2019,0,0,27,27
"01284",2020,0,0,14,14
"01285",2017,0,115,27,142
"01285",2018,0,117,14,131
"01285",2019,0,41,27,68
"01285",2020,0,0,78,78
"01286",2015,0,0,6,6
"01286",2018,0,0,14,14
"01286",2019,0,0,27,27
"01286",2020,0,0,14,14
"01288",2015,0,43,6,49
"01288",2017,0,53,0,53
"01288",2018,0,117,14,131
"01288",2019,0,231,27,258
"01288",2020,0,0,14,14
"01289",2015,0,43,0,43
"01289",2017,0,115,27,142
"01289",2018,0,117,14,131
"01289",2019,0,41,27,68
"01289",2020,0,0,78,78
"01290",2017,0,53,27,80
"01290",2018,0,117,14,131
"01290",2019,0,41,27,68
"01290",2020,0,0,78,78
"01291",2015,0,43,0,43
"01291",2017,0,115,27,142
"01291",2018,0,117,14,131
"01291",2019,0,41,27,68
"01291",2020,0,0,78,78
"01293",2015,0,0,43,43
"01293",2017,0,0,62,62
"01293",2018,0,0,59,59
"01293",2019,0,0,115,115
"01294",2015,0,0,43,43
"01294",2017,0,0,62,62
"01294",2018,0,0,59,59
"01294",2019,0,0,115,115
"01295",2015,0,43,0,43
"01295",2017,0,115,27,142
"01295",2018,0,117,14,131
"01295",2019,0,41,27,68
"01295",2020,0,0,78,78
"01296",2017,0,0,27,27
"01296",2018,0,0,14,14
"01296",2019,0,0,27,27
"01296",2020,0,0,14,14
"01297",2017,0,53,27,80
"01297",2018,0,117,14,131
"01297",2019,0,41,27,68
"01297",2020,0,0,78,78
"01298",2015,0,0,6,6
"01298",2018,0,0,14,14
"01298",2019,0,0,27,27
"01298",2020,0,0,14,14
"01299",2015,0,43,0,43
"01299",2017,0,115,27,142
"01299",2018,0,117,14,131
"01299",2019,0,41,27,68
"01299",2020,0,0,78,78
"01301",2015,0,43,0,43
"01301",2017,0,115,27,142
"01301",2018,0,117,14,131
"01301",2019,0,41,27,68
"01301",2020,0,0,78,78
"01302",2015,0,0,6,6
"01302",2018,0,0,14,14
"01302",2019,0,0,27,27
"01302",2020,0,0,14,14
"01303",2015,0,0,43,43
"01303",2017,0,53,62,115
"01303",2018,0,117,59,176
"01303",2019,0,231,115,346
"01303",2020,0,104,0,104
"01304",2017,0,53,27,80
"01304",2018,0,117,14,131
"01304",2019,0,41,27,68
"01304",2020,0,0,78,78
"01305",2017,0,0,27,27
"01305",2018,0,0,14,14
"01305",2019,0,0,27,27
"01305",2020,0,0,14,14
"01306",2015,0,43,0,43
"01306",2017,0,115,27,142
"01306",2018,0,117,14,131
"01306",2019,0,41,27,68
"01306",2020,0,0,78,78
"01307",2015,0,0,43,43
"01307",2017,0,0,62,62
"01307",2018,0,0,59,59
"01307",2019,0,0,115,115
"01308",2015,0,43,6,49
"01308",2017,0,53,0,53
"01308",2018,0,117,14,131
"01308",2019,0,231,27,258
"01308",2020,0,0,14,14
"01309",2015,0,0,43,43
"01309",2017,0,0,62,62
"01309",2018,0,0,59,59
"01309",2019,0,0,115,115
"01310",2015,0,0,43,43
"01310",2017,0,0,62,62
"01310",2018,0,0,59,59
"01310",2019,0,0,115,115
"01311",2015,0,0,43,43
"01311",2017,0,0,62,62
"01311",2018,0,0,59,59
"01311",2019,0,0,115,115
"01313",2015,0,43,6,49
"01313",2017,0,53,0,53
"01313",2018,0,117,14,131
"01313",2019,0,231,27,258
"01313",2020,0,0,14,14
"01314",2017,0,53,27,80
"01314",2018,0,117,14,131
"01314",2019,0,231,27,258
"01314",2020,0,104,78,182
"01317",2017,0,0,27,27
"01317",2018,0,0,14,14
"01317",2019,0,0,27,27
"01317",2020,0,0,14,14
"01318",2015,0,43,0,43
"01318",2017,0,115,27,142
"01318",2018,0,117,14,131
"01318",2019,0,41,27,68
"01318",2020,0,0,78,78
"01319",2015,0,43,0,43
"01319",2017,0,115,27,142
"01319",2018,0,117,14,131
"01319",2019,0,41,27,68
"01319",2020,0,0,78,78
"01320",2017,0,0,27,27
"01320",2018,0,0,14,14
"01320",2019,0,0,27,27
"01320",2020,0,0,78,78
"01321",2015,0,43,0,43
"01321",2017,0,115,27,142
"01321",2018,0,117,14,131
"01321",2019,0,41,27,68
"01321",2020,0,0,14,14
"01322",2015,0,43,0,43
"01322",2017,0,115,27,142
"01322",2018,0,117,14,131
"01322",2019,0,41,27,68
"01322",2020,0,0,78,78
"01323",2017,0,0,27,27
"01323",2018,0,0,14,14
"01323",2019,0,0,27,27
"01323",2020,0,0,14,14
"01325",2017,0,53,27,80
"01325",2018,0,117,14,131
"01325",2019,0,41,27,68
"01325",2020,0,0,78,78
"01328",2015,0,43,0,43
"01328",2017,0,115,27,142
"01328",2018,0,117,14,131
"01328",2019,0,41,27,68
"01328",2020,0,0,78,78
"01329",2015,0,0,43,43
"01329",2017,0,0,62,62
"01329",2018,0,0,59,59
"01329",2019,0,0,115,115
"01330",2015,0,0,6,6
"01330",2018,0,0,14,14
"01330",2019,0,0,27,27
"01330",2020,0,0,14,14
"01331",2015,0,0,43,43
"01331",2017,0,0,62,62
"01331",2018,0,0,59,59
"01331",2019,0,0,115,115
"01332",2017,0,0,27,27
"01332",2018,0,0,14,14
"01332",2019,0,0,27,27
"01332",2020,0,0,78,78
"01333",2015,0,43,0,43
"01333",2017,0,115,27,142
"01333",2018,0,117,14,131
"01333",2019,0,41,27,68
"01333",2020,0,0,78,78
"01334",2015,0,43,0,43
"01334",2017,0,115,27,142
"01334",2018,0,117,14,131
"01334",2019,0,41,27,68
"01334",2020,0,0,78,78
"01335",2015,0,43,0,43
"01335",2017,0,115,27,142
"01335",2018,0,117,14,131
"01335",2019,0,41,27,68
"01335",2020,0,0,78,78
"01336",2015,0,43,0,43
"01336",2017,0,115,27,142
"01336",2018,0,117,14,131
"01336",2019,0,41,27,68
"01336",2020,0,0,78,78
"01337",2017,0,0,27,27
"01337",2018,0,0,14,14
"01337",2019,0,0,27,27
"01337",2020,0,0,14,14
"01338",2015,0,0,43,43
"01338",2017,0,0,62,62
"01338",2018,0,0,59,59
"01338",2019,0,0,115,115
"01339",2015,0,43,0,43
"01339",2017,0,115,27,142
"01339",2018,0,117,14,131
"01339",2019,0,41,27,68
"01339",2020,0,0,78,78
"01342",2015,0,43,0,43
"01342",2017,0,115,27,142
"01342",2018,0,117,14,131
"01342",2019,0,41,27,68
"01342",2020,0,0,78,78
"01343",2017,0,0,27,27
"01343",2018,0,0,14,14
"01343",2019,0,0,27,27
"01343",2020,0,0,78,78
"01344",2015,0,43,0,43
"01344",2017,0,115,27,142
"01344",2018,0,117,14,131
"01344",2019,0,41,27,68
"01344",2020,0,0,78,78
"01345",2015,0,0,43,43
"01345",2017,0,53,62,115
"01345",2018,0,117,59,176
"01345",2019,0,231,115,346
"01345",2020,0,104,0,104
"01346",2017,0,0,27,27
"01346",2018,0,0,14,14
"01346",2019,0,0,27,27
"01346",2020,0,0,78,78
"01347",2015,0,43,0,43
"01347",2017,0,115,27,142
"01347",2018,0,117,14,131
"01347",2019,0,41,27,68
"01347",2020,0,0,78,78
"01348",2015,0,43,0,43
"01348",2017,0,115,27,142
"01348",2018,0,117,14,131
"01348",2019,0,41,27,68
"01348",2020,0,0,78,78
"01349",2017,0,53,27,80
"01349",2018,0,117,14,131
"01349",2019,0,41,27,68
"01349",2020,0,0,78,78
"01350",2017,0,0,27,27
"01350",2018,0,0,14,14
"01350",2019,0,0,27,27
"01350",2020,0,0,14,14
"01351",2015,0,43,0,43
"01351",2017,0,115,27,142
"01351",2018,0,117,14,131
"01351",2019,0,41,27,68
"01351",2020,0,0,78,78
"01352",2017,0,0,27,27
"01352",2018,0,0,14,14
"01352",2019,0,0,27,27
"01352",2020,0,0,14,14
"01353",2015,0,43,0,43
"01353",2017,0,115,27,142
"01353",2018,0,117,14,131
"01353",2019,0,41,27,68
"01353",2020,0,0,78,78
"01354",2015,0,43,6,49
"01354",2017,0,53,0,53
"01354",2018,0,117,14,131
"01354",2019,0,231,27,258
"01354",2020,0,0,14,14
"01355",2017,0,0,27,27
"01355",2018,0,0,14,14
"01355",2019,0,0,27,27
"01355",2020,0,0,78,78
"01356",2015,0,43,0,43
"01356",2017,0,115,27,142
"01356",2018,0,117,14,131
"01356",2019,0,41,27,68
"01356",2020,0,0,78,78
"01357",2015,0,0,6,6
"01357",2018,0,0,14,14
"01357",2019,0,0,27,27
"01357",2020,0,0,14,14
"01358",2015,0,0,43,43
"01358",2017,0,0,62,62
"01358",2018,0,0,59,59
"01358",2019,0,0,115,115
"01359",2015,0,43,0,43
"01359",2017,0,115,27,142
"01359",2018,0,117,14,131
"01359",2019,0,41,27,68
"01359",2020,0,0,78,78
"01360",2015,0,43,6,49
"01360",2017,0,53,0,53
"01360",2018,0,117,14,131
"01360",2019,0,231,27,258
"01360",2020,0,0,14,14
"01361",2017,0,53,27,80
"01361",2018,0,117,14,131
"01361",2019,0,231,27,258
"01361",2020,0,104,78,182
"01362",2015,0,43,0,43
"01362",2017,0,115,27,142
"01362",2018,0,117,14,131
"01362",2019,0,41,27,68
"01362",2020,0,0,78,78
"01363",2015,0,0,43,43
"01363",2017,0,53,62,115
"01363",2018,0,117,59,176
"01363",2019,0,231,115,346
"01363",2020,0,104,0,104
"01364",2017,0,0,27,27
"01364",2018,0,0,14,14
"01364",2019,0,0,27,27
"01364",2020,0,0,14,14
"01365",2015,0,43,0,43
"01365",2017,0,115,27,142
"01365",2018,0,117,14,131
"01365",2019,0,41,27,68
"01365",2020,0,0,78,78
"01366",2015,0,0,43,43
"01366",2017,0,53,62,115
"01366",2018,0,117,59,176
"01366",2019,0,231,115,346
"01366",2020,0,104,0,104
"01367",2017,0,0,27,27
"01367",2018,0,0,14,14
"01367",2019,0,0,27,27
"01367",2020,0,0,14,14
"01368",2015,0,43,0,43
"01368",2017,0,115,27,142
"01368",2018,0,117,14,131
"01368",2019,0,41,27,68
"01368",2020,0,0,78,78
"01369",2015,0,43,0,43
"01369",2017,0,115,27,142
"01369",2018,0,117,14,131
"01369",2019,0,41,27,68
"01369",2020,0,0,14,14
"01370",2017,0,0,27,27
"01370",2018,0,0,14,14
"01370",2019,0,0,27,27
"01370",2020,0,0,78,78
"01371",2015,0,43,0,43
"01371",2017,0,115,27,142
"01371",2018,0,117,14,131
"01371",2019,0,41,27,68
"01371",2020,0,0,78,78
"01372",2015,0,0,6,6
"01372",2018,0,0,14,14
"01372",2019,0,0,27,27
"01372",2020,0,0,14,14
"01373",2015,0,0,43,43
"01373",2017,0,0,62,62
"01373",2018,0,0,59,59
"01373",2019,0,0,115,115
"01374",2017,0,53,27,80
"01374",2018,0,117,14,131
"01374",2019,0,41,27,68
"01374",2020,0,0,14,14
"01375",2017,0,0,27,27
"01375",2018,0,0,14,14
"01375",2019,0,0,27,27
"01375",2020,0,0,78,78
"01376",2015,0,43,0,43
"01376",2017,0,115,27,142
"01376",2018,0,117,14,131
"01376",2019,0,41,27,68
"01376",2020,0,0,78,78
"01378",2017,0,53,27,80
"01378",2018,0,117,14,131
"01378",2019,0,231,27,258
"01378",2020,0,104,78,182
"01379",2017,0,53,27,80
"01379",2018,0,117,14,131
"01379",2019,0,231,27,258
"01379",2020,0,104,78,182
"01380",2017,0,0,27,27
"01380",2018,0,0,14,14
"01380",2019,0,0,27,27
"01380",2020,0,0,14,14
"01381",2015,0,43,0,43
"01381",2017,0,115,27,142
"01381",2018,0,117,14,131
"01381",2019,0,41,27,68
"01381",2020,0,0,78,78
"01382",2015,0,43,0,43
"01382",2017,0,115,27,142
"01382",2018,0,117,14,131
"01382",2019,0,41,27,68
"01382",2020,0,0,78,78
"01383",2015,0,43,0,43
"01383",2017,0,115,27,142
"01383",2018,0,117,14,131
"01383",2019,0,41,27,68
"01383",2020,0,0,78,78
"01384",2015,0,0,43,43
"01384",2017,0,53,62,115
"01384",2018,0,117,59,176
"01384",2019,0,231,115,346
"01384",2020,0,104,0,104
"01385",2015,0,43,0,43
"01385",2017,0,115,27,142
"01385",2018,0,117,14,131
"01385",2019,0,41,27,68
"01385",2020,0,0,78,78
"01386",2015,0,0,43,43
"01386",2017,0,53,62,115
"01386",2018,0,117,59,176
"01386",2019,0,231,115,346
"01386",2020,0,104,0,104
"01387",2017,0,0,27,27
"01387",2018,0,0,14,14
"01387",2019,0,0,27,27
"01387",2020,0,0,14,14
"01388",2017,0,0,27,27
"01388",2018,0,0,14,14
"01388",2019,0,0,27,27
"01388",2020,0,0,14,14
"01389",2015,0,43,0,43
"01389",2017,0,115,27,142
"01389",2018,0,117,14,131
"01389",2019,0,41,27,68
"01389",2020,0,0,78,78
"01390",2017,0,53,27,80
"01390",2018,0,117,14,131
"01390",2019,0,231,27,258
"01390",2020,0,104,78,182
"01391",2017,0,0,27,27
"01391",2018,0,0,14,14
"01391",2019,0,0,27,27
"01391",2020,0,0,14,14
"01392",2015,0,0,43,43
"01392",2017,0,0,62,62
"01392",2018,0,0,59,59
"01392",2019,0,0,115,115
"01393",2015,0,43,0,43
"01393",2017,0,115,27,142
"01393",2018,0,117,14,131
"01393",2019,0,41,27,68
"01393",2020,0,0,78,78
"01396",2015,0,0,43,43
"01396",2017,0,0,62,62
"01396",2018,0,0,59,59
"01396",2019,0,0,115,115
"01397",2015,0,43,6,49
"01397",2017,0,53,0,53
"01397",2018,0,117,14,131
"01397",2019,0,231,27,258
"01397",2020,0,0,14,14
"01398",2015,0,43,0,43
"01398",2017,0,115,27,142
"01398",2018,0,117,14,131
"01398",2019,0,41,27,68
"01398",2020,0,0,78,78
"01399",2015,0,43,6,49
"01399",2017,0,53,0,53
"01399",2018,0,117,14,131
"01399",2019,0,231,27,258
"01399",2020,0,0,14,14
"01400",2015,0,0,43,43
"01400",2017,0,0,62,62
"01400",2018,0,0,59,59
"01400",2019,0,0,115,115
"01401",2015,0,43,6,49
"01401",2017,0,53,0,53
"01401",2018,0,117,14,131
"01401",2019,0,231,27,258
"01401",2020,0,0,14,14
"01402",2017,0,0,27,27
"01402",2018,0,0,14,14
"01402",2019,0,0,27,27
"01402",2020,0,0,14,14
"01403",2015,0,0,43,43
"01403",2017,0,0,62,62
"01403",2018,0,0,59,59
"01403",2019,0,0,115,115
"01404",2015,0,0,43,43
"01404",2017,0,0,62,62
"01404",2018,0,0,59,59
"01404",2019,0,0,115,115
"01405",2015,0,43,0,43
"01405",2017,0,115,27,142
"01405",2018,0,117,14,131
"01405",2019,0,41,27,68
"01405",2020,0,0,78,78
"01406",2017,0,0,27,27
"01406",2018,0,0,14,14
"01406",2019,0,0,27,27
"01406",2020,0,0,14,14
"01407",2015,0,0,6,6
"01407",2018,0,0,14,14
"01407",2019,0,0,27,27
"01407",2020,0,0,14,14
"01408",2017,0,0,27,27
"01408",2018,0,0,14,14
"01408",2019,0,0,27,27
"01408",2020,0,0,14,14
"01410",2015,0,0,43,43
"01410",2017,0,0,62,62
"01410",2018,0,0,59,59
"01410",2019,0,0,115,115
"01411",2015,0,0,43,43
"01411",2017,0,0,62,62
"01411",2018,0,0,59,59
"01411",2019,0,0,115,115
"01412",2015,0,43,0,43
"01412",2017,0,115,27,142
"01412",2018,0,117,14,131
"01412",2019,0,41,27,68
"01412",2020,0,0,78,78
"01415",2015,0,0,6,6
"01415",2018,0,0,14,14
"01415",2019,0,0,27,27
"01415",2020,0,0,14,14
"01416",2015,0,0,43,43
"01416",2017,0,0,62,62
"01416",2018,0,0,59,59
"01416",2019,0,0,115,115
"01418",2017,0,53,27,80
"01418",2018,0,117,14,131
"01418",2019,0,41,27,68
"01418",2020,0,0,78,78
"01419",2015,0,43,6,49
"01419",2017,0,53,0,53
"01419",2018,0,117,14,131
"01419",2019,0,231,27,258
"01419",2020,0,0,14,14
"01420",2017,0,0,27,27
"01420",2018,0,0,14,14
"01420",2019,0,0,27,27
"01420",2020,0,0,78,78
"01421",2015,0,0,43,43
"01421",2017,0,53,62,115
"01421",2018,0,117,59,176
"01421",2019,0,231,115,346
"01421",2020,0,104,0,104
"01422",2015,0,43,0,43
"01422",2017,0,115,27,142
"01422",2018,0,117,14,131
"01422",2019,0,41,27,68
"01422",2020,0,0,14,14
"01423",2015,0,43,0,43
"01423",2017,0,115,27,142
"01423",2018,0,117,14,131
"01423",2019,0,41,27,68
"01423",2020,0,0,78,78
"01424",2015,0,43,0,43
"01424",2017,0,115,27,142
"01424",2018,0,117,14,131
"01424",2019,0,41,27,68
"01424",2020,0,0,78,78
"01425",2015,0,43,0,43
"01425",2017,0,115,27,142
"01425",2018,0,117,14,131
"01425",2019,0,41,27,68
"01425",2020,0,0,78,78
"01426",2017,0,0,27,27
"01426",2018,0,0,14,14
"01426",2019,0,0,27,27
"01426",2020,0,0,14,14
"01427",2015,0,43,0,43
"01427",2017,0,115,27,142
"01427",2018,0,117,14,131
"01427",2019,0,41,27,68
"01427",2020,0,0,78,78
"01428",2015,0,43,0,43
"01428",2017,0,115,27,142
"01428",2018,0,117,14,131
"01428",2019,0,41,27,68
"01428",2020,0,0,78,78
"01429",2015,0,43,0,43
"01429",2017,0,115,27,142
"01429",2018,0,117,14,131
"01429",2019,0,41,27,68
"01429",2020,0,0,78,78
"01430",2017,0,53,27,80
"01430",2018,0,117,14,131
"01430",2019,0,41,27,68
"01430",2020,0,0,78,78
"01431",2015,0,0,43,43
"01431",2017,0,53,62,115
"01431",2018,0,117,59,176
"01431",2019,0,231,115,346
"01431",2020,0,104,0,104
"01432",2017,0,0,27,27
"01432",2018,0,0,14,14
"01432",2019,0,0,27,27
"01432",2020,0,0,14,14
"01433",2017,0,0,27,27
"01433",2018,0,0,14,14
"01433",2019,0,0,27,27
"01433",2020,0,0,14,14
"01434",2015,0,43,0,43
"01434",2017,0,115,27,142
"01434",2018,0,117,14,131
"01434",2019,0,41,27,68
"01434",2020,0,0,78,78
"01435",2015,0,43,6,49
"01435",2017,0,53,0,53
"01435",2018,0,117,14,131
"01435",2019,0,231,27,258
"01435",2020,0,0,14,14
"01436",2015,0,43,6,49
"01436",2017,0,53,0,53
"01436",2018,0,117,14,131
"01436",2019,0,231,27,258
"01436",2020,0,0,14,14
"01437",2017,0,0,27,27
"01437",2018,0,0,14,14
"01437",2019,0,0,27,27
"01437",2020,0,0,14,14
"01439",2017,0,0,27,27
"01439",2018,0,0,14,14
"01439",2019,0,0,27,27
"01439",2020,0,0,14,14
"01441",2015,0,0,43,43
"01441",2017,0,0,62,62
"01441",2018,0,0,59,59
"01441",2019,0,0,115,115
"01443",2015,0,43,0,43
"01443",2017,0,115,27,142
"01443",2018,0,117,14,131
"01443",2019,0,41,27,68
"01443",2020,0,0,78,78
"01444",2015,0,0,43,43
"01444",2017,0,0,62,62
"01444",2018,0,0,59,59
"01444",2019,0,0,115,115
"01445",2017,0,0,27,27
"01445",2018,0,0,14,14
"01445",2019,0,0,27,27
"01445",2020,0,0,14,14
"01446",2015,0,43,0,43
"01446",2017,0,115,27,142
"01446",2018,0,117,14,131
"01446",2019,0,41,27,68
"01446",2020,0,0,78,78
"01447",2015,0,0,43,43
"01447",2017,0,0,62,62
"01447",2018,0,0,59,59
"01447",2019,0,0,115,115
"01448",2015,0,0,6,6
"01448",2018,0,0,14,14
"01448",2019,0,0,27,27
"01448",2020,0,0,14,14
"01449",2017,0,53,27,80
"01449",2018,0,117,14,131
"01449",2019,0,41,27,68
"01449",2020,0,0,78,78
"01450",2017,0,53,27,80
"01450",2018,0,117,14,131
"01450",2019,0,41,27,68
"01450",2020,0,0,78,78
"01451",2015,0,43,0,43
"01451",2017,0,115,27,142
"01451",2018,0,117,14,131
"01451",2019,0,41,27,68
"01451",2020,0,0,78,78
"01452",2015,0,0,6,6
"01452",2018,0,0,14,14
"01452",2019,0,0,27,27
"01452",2020,0,0,14,14
"01453",2015,0,0,6,6
"01453",2018,0,0,14,14
"01453",2019,0,0,27,27
"01453",2020,0,0,14,14
"01454",2015,0,0,6,6
"01454",2018,0,0,14,14
"01454",2019,0,0,27,27
"01454",2020,0,0,14,14
"01456",2015,0,0,6,6
"01456",2018,0,0,14,14
"01456",2019,0,0,27,27
"01456",2020,0,0,14,14
"01457",2015,0,43,0,43
"01457",2017,0,115,27,142
"01457",2018,0,117,14,131
"01457",2019,0,41,27,68
"01457",2020,0,0,78,78
"02002",2020,0,0,37,37
"02003",2019,0,0,36,36
"02003",2020,0,0,37,37
"02004",2020,0,0,37,37
"02005",2019,0,0,36,36
"02005",2020,0,0,37,37
"02007",2019,0,0,36,36
"02007",2020,0,0,37,37
"02008",2019,0,0,36,36
"02008",2020,0,0,37,37
"02010",2019,0,0,36,36
"02010",2020,0,0,37,37
"02011",2019,0,0,36,36
"02011",2020,0,0,37,37
"02012",2019,0,0,36,36
"02012",2020,0,0,37,37
"02013",2019,0,0,36,36
"02013",2020,0,0,37,37
"02015",2018,0,0,158,158
"02015",2020,0,0,31,31
"02016",2020,0,0,37,37
"02017",2020,0,0,37,37
"02021",2020,0,0,37,37
"02022",2018,0,0,158,158
"02022",2020,0,0,31,31
"02023",2018,0,0,158,158
"02023",2020,0,0,31,31
"02024",2019,0,0,36,36
"02024",2020,0,0,37,37
"02027",2020,0,0,37,37
"02028",2020,0,0,37,37
"02031",2020,0,0,37,37
"02033",2019,0,0,36,36
"02033",2020,0,0,37,37
"02034",2019,0,0,36,36
"02034",2020,0,0,37,37
"02035",2020,0,0,37,37
"02036",2019,0,0,36,36
"02036",2020,0,0,37,37
"02037",2020,0,0,37,37
"02038",2020,0,0,37,37
"02039",2020,0,0,37,37
"02042",2017,0,0,167,167
"02043",2019,0,0,36,36
"02043",2020,0,0,37,37
"02044",2020,0,0,37,37
"02046",2020,0,0,37,37
"02047",2020,0,0,37,37
"02048",2020,0,0,37,37
"02051",2017,0,0,167,167
"02053",2017,0,0,167,167
"02054",2019,0,0,36,36
"02054",2020,0,0,37,37
"02055",2020,0,0,37,37
"02058",2019,0,0,36,36
"02058",2020,0,0,37,37
"02062",2018,0,0,158,158
"02062",2020,0,0,31,31
"02064",2019,0,0,36,36
"02064",2020,0,0,37,37
"02068",2020,0,0,37,37
"02069",2019,0,0,36,36
"02069",2020,0,0,37,37
"02071",2019,0,0,36,36
"02071",2020,0,0,37,37
"02072",2019,0,0,36,36
"02072",2020,0,0,37,37
"02073",2019,0,0,36,36
"02073",2020,0,0,37,37
"02074",2020,0,0,37,37
"02076",2019,0,0,36,36
"02076",2020,0,0,37,37
"02079",2020,0,0,37,37
"02080",2020,0,0,37,37
"02082",2018,0,0,158,158
"02082",2020,0,0,31,31
"02083",2017,0,0,167,167
"02083",2018,0,0,158,158
"02083",2020,0,0,31,31
"02084",2017,0,0,167,167
"02084",2018,0,0,158,158
"02084",2020,0,0,31,31
"02085",2017,0,0,167,167
"02085",2018,0,0,158,158
"02085",2020,0,0,31,31
"02087",2019,0,0,36,36
"02087",2020,0,0,37,37
"02089",2019,0,0,36,36
"02089",2020,0,0,37,37
"02090",2018,0,0,158,158
"02090",2020,0,0,31,31
"02091",2019,0,0,36,36
"02091",2020,0,0,37,37
"02093",2019,0,0,36,36
"02093",2020,0,0,37,37
"02094",2017,0,0,167,167
"02096",2020,0,0,37,37
"02097",2020,0,0,37,37
"02098",2017,0,0,167,167
"02099",2018,0,0,158,158
"02099",2020,0,0,31,31
"02101",2020,0,0,37,37
"02102",2019,0,0,36,36
"02102",2020,0,0,37,37
"02104",2019,0,0,36,36
"02104",2020,0,0,37,37
"02105",2017,0,0,167,167
"02105",2018,0,0,158,158
"02105",2020,0,0,31,31
"02106",2019,0,0,36,36
"02106",2020,0,0,37,37
"02109",2020,0,0,37,37
"02110",2019,0,0,36,36
"02110",2020,0,0,37,37
"02114",2017,0,0,167,167
"02115",2019,0,0,36,36
"02115",2020,0,0,37,37
"02116",2020,0,0,37,37
"02118",2019,0,0,36,36
"02118",2020,0,0,37,37
"02119",2018,0,0,158,158
"02119",2020,0,0,31,31
"02120",2019,0,0,36,36
"02120",2020,0,0,37,37
"02121",2018,0,0,158,158
"02121",2020,0,0,31,31
"02122",2020,0,0,37,37
"02123",2020,0,0,37,37
"02124",2020,0,0,37,37
"02125",2018,0,0,158,158
